455,,450,,460,,465,,470,,475,,480,,485,,490,,495,,500,,505,,510,,515,,520,,525,,530,,535,,
Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),
531.039978,26.79302406,486.0599976,0.1165591776,496.0599976,0.2369485199,501.0400085,0.420838505,505.9700012,0.8569200635,511.0400085,2.326125622,515.9699707,6.772311687,521.0599976,19.52722168,526.0599976,47.73783112,531.039978,105.1954346,535.9699707,211.5384674,541.039978,403.0078735,545.9699707,631.5759888,551.0200195,820.8937378,556.0200195,875.9331055,561.039978,845.6300659,565.9699707,732.3850708,571.0200195,591.5633545,
531.9400024,29.86321068,486.9599915,0.1074864268,496.9599915,0.2258495092,501.9400024,0.441057831,507.0100098,1.007326007,511.9400024,2.686580658,517.0100098,8.26666069,521.960022,22.69271851,526.960022,54.49879074,531.9400024,116.9745483,536.8599854,237.6514435,541.9400024,429.9933167,546.8599854,658.3216553,552.0499878,827.1490479,557.0499878,871.4467773,561.9400024,818.5997314,566.8599854,711.4091187,572.0499878,568.263855,
532.9799805,34.17689896,488.0299988,0.1653373539,498.0299988,0.2540347278,502.980011,0.482717514,508.0499878,1.135176301,512.9799805,3.362763166,518.0499878,9.778978348,523.0300293,27.11013985,528.0300293,64.54759979,532.9799805,135.607254,537.9099731,263.188324,542.9799805,465.5073547,547.9099731,684.1052246,552.9400024,832.4795532,557.9400024,861.4450684,562.9799805,810.3137817,567.9099731,684.7983398,572.9400024,546.9086304,
534.0200195,39.5474472,488.9299927,0.1416086704,498.9299927,0.2792062163,504.019989,0.5580489635,508.9500122,1.326160789,514.0200195,3.935240269,518.9500122,11.43608665,523.9299927,31.20331764,528.9299927,74.72997284,534.0200195,154.8697662,538.9500122,289.2543945,544.0200195,496.8919678,548.9500122,701.3956299,553.9699707,843.0162964,558.9699707,841.2312622,564.0200195,774.0473022,568.9500122,662.9915771,573.9699707,525.8493042,
535.0700073,45.17934799,490,0.180737406,500,0.2871852815,505.0700073,0.6441991925,510,1.573407412,515.0700073,4.67026329,520,13.5761795,525,37.23810959,530,87.07463074,535.0700073,178.0183258,539.8499756,321.1990662,545.0700073,527.5154419,549.8499756,724.8599854,555,827.2149658,560,828.2307129,565.0700073,755.6049194,569.8499756,638.0631714,575,505.1705322,
535.9699707,50.09176636,491.0599976,0.1823961586,501.0400085,0.2973937392,505.9700012,0.6975148916,511.0400085,1.881844282,515.9699707,5.425340176,521.0599976,16.21890068,526.0599976,44.05685425,531.039978,101.4107895,535.9699707,196.3488159,540.8900146,353.1583862,545.9699707,552.2893677,550.8800049,734.7816772,556.0200195,816.9619141,561.039978,809.8552856,565.9699707,741.4266968,570.8800049,617.5935059,576.0200195,481.9294434,
537.0100098,55.88178253,491.9599915,0.1412790418,501.9400024,0.3796719313,507.0100098,0.7822220325,511.9400024,2.180689335,517.0100098,6.59155798,521.960022,18.57798195,526.960022,49.50495148,531.9400024,113.3568039,537.0100098,223.5707855,541.9400024,382.7809753,547.0100098,578.8696289,551.9099731,744.7615967,557.0499878,817.7120361,561.9400024,783.5838013,567.0100098,711.3305054,571.9099731,595.2601929,577.0499878,465.211792,
538.0499878,63.03924179,493.0299988,0.1612556428,502.980011,0.3988086283,508.0499878,0.97665447,512.9799805,2.634776592,518.0499878,7.846008778,523.0300293,22.50362206,528.0300293,59.10143661,532.9799805,129.5113678,538.0499878,248.5466614,542.9799805,413.497406,548.0499878,598.7835083,552.9400024,753.2614746,557.9400024,810.9860229,562.9799805,768.4764404,568.0499878,682.0412598,572.9400024,568.9076538,577.9400024,450.8984985,
538.9500122,68.85657501,493.9299927,0.1301786751,504.019989,0.4751437306,508.9500122,1.079447389,514.0200195,3.155126095,518.9500122,9.010186195,523.9299927,25.98233032,528.9299927,68.58900452,534.0200195,150.3672485,538.9500122,272.0617371,543.8800049,439.0492249,548.9500122,616.5784302,553.9699707,753.9019165,558.9699707,797.9495239,564.0200195,747.631958,568.9500122,658.5143433,573.9699707,542.3745728,578.9699707,431.7795105,
540,76.04718018,495,0.127678737,505.0700073,0.5628318191,510,1.326459646,515.0700073,3.767581463,520,10.78034782,525,30.96285629,530,79.5340271,535.0700073,170.9975891,540,300.3713989,544.9199829,464.5014954,550,642.2005615,554.8499756,756.3189087,560,791.0524902,565.0700073,720.9849243,570,637.6869507,574.8499756,528.9304199,580,413.2641296,
